,city,name_x,url,score,address,desc,Unnamed: 0,place_id,licence,osm_type,osm_id,lat,lon,class,type,place_rank,importance,addresstype,name_y,display_name,boundingbox,meteo,name_no_space
267,Dijon,Mercure Dijon Centre Clemenceau,https://www.booking.com/hotel/fr/dijon-centre-clemenceau.fr.html?aid=304142&label=gen173bo-1DCAQoggJCDHNlYXJjaF9kaWpvbkgNWANoTYgBAZgBDbgBCsgBBdgBA-gBAfgBA4gCAZgCAqgCA7gC3umpsAbAAgHSAiRiMDhmYWI2YS00NDFlLTQxZDAtOTRhMC0yZjY3OWM4YzkwYWXYAgTgAgE&ucfs=1&arphpl=1&checkin=2024-04-02&checkout=2024-04-03&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=d5713def404d004c&srepoch=1711961312&all_sr_blocks=5737807_376288229_2_42_0&highlighted_blocks=5737807_376288229_2_42_0&matching_block_id=5737807_376288229_2_42_0&sr_pri_blocks=5737807_376288229_2_42_0__17245&from=searchresults#hotelTmpl,"8,0","22 Boulevard De La Marne, 21071 Dijon, France","Le Mercure Dijon Centre Clémenceau est un établissement 4 étoiles non-fumeurs situé dans le centre de Dijon, en face de l'Auditorium et du centre de convention.

Spacieuses et fonctionnelles, les chambres sont dotées d'une salle de bains privative moderne, de la climatisation et d'une télévision satellite.

Le Mercure Dijon Centre Clémenceau possède un restaurant, Le Château Bourgogne, qui sert une cuisine gastronomique traditionnelle et régionale pour le déjeuner et le dîner. En été, vous pourrez dîner sur la terrasse paisible à côté de la piscine.

L'hôtel possède un parking sécurisé sur place.",13,111540922,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",relation,74090,47.3215806,5.0414701,boundary,administrative,16,0.6336193867801005,city,Dijon,"Dijon, Côte-d'Or, Bourgogne-Franche-Comté, France métropolitaine, 21000, France","['47.2862467', '47.3774741', '4.9624434', '5.1020598']",0.2,Dijon
268,Dijon,"Vertigo Hotel, Dijon, a Member of Design Hotels",https://www.booking.com/hotel/fr/vertigo.fr.html?aid=304142&label=gen173bo-1DCAQoggJCDHNlYXJjaF9kaWpvbkgNWANoTYgBAZgBDbgBCsgBBdgBA-gBAfgBA4gCAZgCAqgCA7gC3umpsAbAAgHSAiRiMDhmYWI2YS00NDFlLTQxZDAtOTRhMC0yZjY3OWM4YzkwYWXYAgTgAgE&ucfs=1&arphpl=1&checkin=2024-04-02&checkout=2024-04-03&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=d5713def404d004c&srepoch=1711961312&all_sr_blocks=116721801_88556997_2_1_0&highlighted_blocks=116721801_88556997_2_1_0&matching_block_id=116721801_88556997_2_1_0&sr_pri_blocks=116721801_88556997_2_1_0__19228&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,1","3 rue Devosge, 21000 Dijon, France","Proposant une piscine intérieure, un spa Nuxe et un centre de bien-être, le Vertigo - Design Hotels est un hôtel design situé à Dijon. Vous bénéficierez gratuitement d'une connexion Wi-Fi disponible dans l'ensemble de l'établissement, de vélos, d'un sauna et d'un hammam.

Décorées individuellement, les chambres climatisées possèdent des lits suspendus, une télévision par satellite à écran plat, une machine à café et offrent une vue sur la ville ainsi que sur le jardin. Leur salle de bains privative est pourvue d'une douche, de peignoirs et d'un sèche-cheveux.

Le petit-déjeuner est servi chaque matin dans le salon commun ou dans le confort de votre chambre, moyennant des frais supplémentaires. L'hôtel comporte également un bar préparant des boissons et des repas légers.

Vous séjournerez à 400 mètres de l'église Saint-Philibert et à 500 mètres de la gare ferroviaire de Dijon.",13,111540922,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",relation,74090,47.3215806,5.0414701,boundary,administrative,16,0.6336193867801005,city,Dijon,"Dijon, Côte-d'Or, Bourgogne-Franche-Comté, France métropolitaine, 21000, France","['47.2862467', '47.3774741', '4.9624434', '5.1020598']",0.2,Dijon
269,Dijon,Hôtel Montchapet Dijon Centre,https://www.booking.com/hotel/fr/montchapet.fr.html?aid=304142&label=gen173bo-1DCAQoggJCDHNlYXJjaF9kaWpvbkgNWANoTYgBAZgBDbgBCsgBBdgBA-gBAfgBA4gCAZgCAqgCA7gC3umpsAbAAgHSAiRiMDhmYWI2YS00NDFlLTQxZDAtOTRhMC0yZjY3OWM4YzkwYWXYAgTgAgE&ucfs=1&arphpl=1&checkin=2024-04-02&checkout=2024-04-03&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=d5713def404d004c&srepoch=1711961312&all_sr_blocks=18195108_368256479_0_10_0&highlighted_blocks=18195108_368256479_0_10_0&matching_block_id=18195108_368256479_0_10_0&sr_pri_blocks=18195108_368256479_0_10_0__7220&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"7,8","26 rue Jacques Cellerier, 21000 Dijon, France","L'Hotel Montchapet est situé au cœur de Dijon, à seulement 10 minutes à pied de la gare de Dijon-Ville. Il propose des chambres insonorisées et une connexion Wi-Fi gratuite.

Toutes les chambres de l'Hotel Montchapet sont décorées de façon moderne et dotées d'une salle de bains privative.

Vous pourrez vous détendre en buvant un verre au bar de l'hôtel après une journée de visites. L'hôtel se trouve à moins de 10 minutes à pied de la cathédrale de Dijon.",13,111540922,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",relation,74090,47.3215806,5.0414701,boundary,administrative,16,0.6336193867801005,city,Dijon,"Dijon, Côte-d'Or, Bourgogne-Franche-Comté, France métropolitaine, 21000, France","['47.2862467', '47.3774741', '4.9624434', '5.1020598']",0.2,Dijon
270,Dijon,La Bonbonniere - Sure Hotel Collection by Best Western,https://www.booking.com/hotel/fr/la-bonbonniere.fr.html?aid=304142&label=gen173bo-1DCAQoggJCDHNlYXJjaF9kaWpvbkgNWANoTYgBAZgBDbgBCsgBBdgBA-gBAfgBA4gCAZgCAqgCA7gC3umpsAbAAgHSAiRiMDhmYWI2YS00NDFlLTQxZDAtOTRhMC0yZjY3OWM4YzkwYWXYAgTgAgE&ucfs=1&arphpl=1&checkin=2024-04-02&checkout=2024-04-03&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=d5713def404d004c&srepoch=1711961312&all_sr_blocks=5515116_0_2_0_0&highlighted_blocks=5515116_0_2_0_0&matching_block_id=5515116_0_2_0_0&sr_pri_blocks=5515116_0_2_0_0__8874&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,5","24 Rue Des Orfèvres (Talant), 21240 Dijon, France","Situé dans un cadre enchanteur, sur les hauteurs d'un village du XIIIe siècle, l'Hôtel LaBonbonnière - Dijon surplombe le lac Kir et la ville de Dijon.

Entouré d'un charmant parc planté de fleurs et d'arbres, cet hôtel propose 20 chambres calmes entièrement équipées et desservies par un ascenseur.

Vous pourrez vous détendre dans un environnement confortable et extrêmement paisible, à seulement quelques minutes du centre-ville de Dijon. Un parking privé gratuit est accessible sur place, sous réserve de disponibilité.",13,111540922,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",relation,74090,47.3215806,5.0414701,boundary,administrative,16,0.6336193867801005,city,Dijon,"Dijon, Côte-d'Or, Bourgogne-Franche-Comté, France métropolitaine, 21000, France","['47.2862467', '47.3774741', '4.9624434', '5.1020598']",0.2,Dijon
271,Dijon,Hotel ibis Dijon Centre Clemenceau,https://www.booking.com/hotel/fr/ibis-dijon-centre-clemenceau.fr.html?aid=304142&label=gen173bo-1DCAQoggJCDHNlYXJjaF9kaWpvbkgNWANoTYgBAZgBDbgBCsgBBdgBA-gBAfgBA4gCAZgCAqgCA7gC3umpsAbAAgHSAiRiMDhmYWI2YS00NDFlLTQxZDAtOTRhMC0yZjY3OWM4YzkwYWXYAgTgAgE&ucfs=1&arphpl=1&checkin=2024-04-02&checkout=2024-04-03&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=d5713def404d004c&srepoch=1711961312&all_sr_blocks=5906818_94278340_2_2_0&highlighted_blocks=5906818_94278340_2_2_0&matching_block_id=5906818_94278340_2_2_0&sr_pri_blocks=5906818_94278340_2_2_0__10274&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"7,8","2 avenue de Marbotte, 21000 Dijon, France","L’Hotel ibis Dijon Centre Clemenceau vous propose une réception ouverte 24h/24 ainsi que des hébergements climatisés avec télévision par satellite et connexion Wi-Fi gratuite. Il vous accueille à seulement 15 minutes à pied du centre-ville de Dijon.

Ses chambres insonorisées comprennent un téléphone, un bureau et une salle de bains privative. Elles sont toutes accessibles par un ascenseur.

Chaque matin, l’établissement dresse un petit-déjeuner buffet incluant des mets sucrés et salés tels que de la salade de fruits, des yaourts et des jus de fruits. Vous pourrez également déguster des viennoiseries préparées sur place, des madeleines ainsi qu’une boisson chaude. En dehors des horaires habituels, un petit-déjeuner plus léger est disponible à partir de 4h00. Des collations légères sont également servies dans le bar contemporain de l’hôtel.

L’ibis Dijon Centre Clemenceau se trouve à seulement 1 km de la gare de Dijon-Porte-Neuve. Le parc des expositions et congrès est situé à 350 mètres, et un parking public est accessible sur place.",13,111540922,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",relation,74090,47.3215806,5.0414701,boundary,administrative,16,0.6336193867801005,city,Dijon,"Dijon, Côte-d'Or, Bourgogne-Franche-Comté, France métropolitaine, 21000, France","['47.2862467', '47.3774741', '4.9624434', '5.1020598']",0.2,Dijon
272,Dijon,Hostellerie Du Chapeau Rouge,https://www.booking.com/hotel/fr/bestwesternchapeaurouge.fr.html?aid=304142&label=gen173bo-1DCAQoggJCDHNlYXJjaF9kaWpvbkgNWANoTYgBAZgBDbgBCsgBBdgBA-gBAfgBA4gCAZgCAqgCA7gC3umpsAbAAgHSAiRiMDhmYWI2YS00NDFlLTQxZDAtOTRhMC0yZjY3OWM4YzkwYWXYAgTgAgE&ucfs=1&arphpl=1&checkin=2024-04-02&checkout=2024-04-03&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=d5713def404d004c&srepoch=1711961312&all_sr_blocks=20386109_133733527_0_2_0&highlighted_blocks=20386109_133733527_0_2_0&matching_block_id=20386109_133733527_0_2_0&sr_pri_blocks=20386109_133733527_0_2_0__18450&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,7","5 Rue Michelet, Centre-ville de Dijon, 21000 Dijon, France","Bénéficiant d'un emplacement privilégié au cœur de Dijon, à proximité du centre historique, des musées et des rues commerçantes, l'Hostellerie Du Chapeau Rouge occupe un ancien hôtel particulier de caractère offrant tout le confort moderne.

Les chambres de l'Hostellerie du Chapeau Rouge présentent un espace de vie élégant et fonctionnel doté d'une salle de bains privative.

Le restaurant gastronomique, récompensé par 2 étoiles dans le guide Michelin, vous servira une cuisine créative et raffinée préparée par le chef William Frachot accompagnée d'une excellente carte des vins. Vous pourrez par ailleurs vous détendre dans le spa gratuit équipé d'un hammam et d'un sauna.

La gare de Dijon vous attend à 800 mètres. Enfin, vous pourrez rejoindre la route des vins de Bourgogne en 15 minutes de route depuis l'établissement.",13,111540922,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",relation,74090,47.3215806,5.0414701,boundary,administrative,16,0.6336193867801005,city,Dijon,"Dijon, Côte-d'Or, Bourgogne-Franche-Comté, France métropolitaine, 21000, France","['47.2862467', '47.3774741', '4.9624434', '5.1020598']",0.2,Dijon
273,Dijon,Apparteo Dijon,https://www.booking.com/hotel/fr/apparteo-dijon.fr.html?aid=304142&label=gen173bo-1DCAQoggJCDHNlYXJjaF9kaWpvbkgNWANoTYgBAZgBDbgBCsgBBdgBA-gBAfgBA4gCAZgCAqgCA7gC3umpsAbAAgHSAiRiMDhmYWI2YS00NDFlLTQxZDAtOTRhMC0yZjY3OWM4YzkwYWXYAgTgAgE&ucfs=1&arphpl=1&checkin=2024-04-02&checkout=2024-04-03&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=d5713def404d004c&srepoch=1711961312&all_sr_blocks=188216604_92396776_0_0_0&highlighted_blocks=188216604_92396776_0_0_0&matching_block_id=188216604_92396776_0_0_0&sr_pri_blocks=188216604_92396776_0_0_0__8085&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"7,6","Boulevard de la Fontaine des Suisses, 21000 Dijon, France","Doté d'une connexion Wi-Fi gratuite, l'Apparteo Dijon propose des hébergements indépendants à Dijon, à 5 minutes de route du musée des beaux-arts et du parc des expositions Congrexpo de Dijon. La gare de Dijon se trouve à 1,8 km.

Les studios disposent d'une télévision ainsi que d'une kitchenette équipée d'un micro-ondes et d'un réfrigérateur. Leur salle de bains privative est pourvue d'une douche.

Vous trouverez de nombreux bars et restaurants dans les environs.

L'Apparteo Dijon est à 2 km de la cathédrale de Dijon et à 1,4 km de la tour Philippe le Bon ainsi que du palais des ducs et des États de Bourgogne. L'aéroport le plus proche, celui de Dole-Jura, est situé à 48 km.",13,111540922,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",relation,74090,47.3215806,5.0414701,boundary,administrative,16,0.6336193867801005,city,Dijon,"Dijon, Côte-d'Or, Bourgogne-Franche-Comté, France métropolitaine, 21000, France","['47.2862467', '47.3774741', '4.9624434', '5.1020598']",0.2,Dijon
274,Dijon,La Chouette,https://www.booking.com/hotel/fr/la-chouette-dijon2.fr.html?aid=304142&label=gen173bo-1DCAQoggJCDHNlYXJjaF9kaWpvbkgNWANoTYgBAZgBDbgBCsgBBdgBA-gBAfgBA4gCAZgCAqgCA7gC3umpsAbAAgHSAiRiMDhmYWI2YS00NDFlLTQxZDAtOTRhMC0yZjY3OWM4YzkwYWXYAgTgAgE&ucfs=1&arphpl=1&checkin=2024-04-02&checkout=2024-04-03&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=d5713def404d004c&srepoch=1711961312&all_sr_blocks=862399502_380689864_8_0_0&highlighted_blocks=862399502_380689864_8_0_0&matching_block_id=862399502_380689864_8_0_0&sr_pri_blocks=862399502_380689864_8_0_0__28108&from=searchresults#hotelTmpl,"8,9","3 rue Mariotte, Centre-ville de Dijon, 21000 Dijon, France","Situé à Dijon, en Bourgogne, à proximité de l'église Saint-Philibert et de la gare, l'établissement La Chouette propose des hébergements avec connexion Wi-Fi et parking privé gratuits. Vous séjournerez à 2 km du parc des expositions Dijon Congrexpo, à 3,9 km de la station de tramway Chenove Centre et à 4,3 km de la station de tramway Universite. Cet établissement non-fumeurs se trouve à 400 mètres de la station de tramway Foch-Gare.

Cet appartement spacieux comprend 3 chambres, un salon, une kitchenette entièrement équipée et une salle de bains. Il dispose également d'une télévision.

Vous séjournerez à 4,6 km du lac Kir et à 4,9 km de la station de tramway CHU-Hopitaux. L'aéroport de Dole-Jura, le plus proche, est implanté à 51 km.",13,111540922,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",relation,74090,47.3215806,5.0414701,boundary,administrative,16,0.6336193867801005,city,Dijon,"Dijon, Côte-d'Or, Bourgogne-Franche-Comté, France métropolitaine, 21000, France","['47.2862467', '47.3774741', '4.9624434', '5.1020598']",0.2,Dijon
275,Toulouse,Plaza Hotel Capitole Toulouse - Anciennement-formerly CROWNE PLAZA,https://www.booking.com/hotel/fr/crowne-plaza-toulouse-toulouse.fr.html?aid=304142&label=gen173bo-1DCAQoggJCD3NlYXJjaF90b3Vsb3VzZUgNWANoTYgBAZgBDbgBCsgBBdgBA-gBAfgBA4gCAZgCAqgCA7gC4OmpsAbAAgHSAiQ3ZDJkNDRjNS0xZDE1LTQzYjItYmEzOC1hYTg1MGI2YmJjMjDYAgTgAgE&ucfs=1&arphpl=1&checkin=2024-04-02&checkout=2024-04-03&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=65ad3df0dfc1011b&srepoch=1711961314&all_sr_blocks=5548520_385627722_0_2_0&highlighted_blocks=5548520_385627722_0_2_0&matching_block_id=5548520_385627722_0_2_0&sr_pri_blocks=5548520_385627722_0_2_0__18668&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,2","7 Place du Capitole, 31000 Toulouse, France","Le Plaza Hotel Capitole Toulouse - Anciennement-formerly CROWNE PLAZA) est idéalement situé au cœur de la ville, à 200 mètres de la station de métro Capitole, à 10 km de l'aéroport de Blagnac ainsi qu’à 15 km du parc des expositions et centre de conventions MEETT.
L'Opéra National du Capitole se trouve à 200 mètres de l'hôtel et le centre de conventions Pierre Baudis est accessible en 10 minutes à pied.

Toutes les 162 chambres et suites comprennent un bureau, une télévision à écran plasma ainsi qu’une salle de bains avec baignoire. Elles sont également dotées d’un coffre-fort, d’une connexion Wi-Fi, d’un plateau/bouilloire et de téléphones.
Certains hébergements offrent une vue sur la place du Capitole.

Le petit-déjeuner buffet américain est servi du lundi au vendredi de 6h30 à 10h30 et jusqu’à 11h00 le samedi et le dimanche.
Le restaurant-bar L'Atrium est ouvert tous les jours pour le déjeuner et le dîner. Le chef prépare de délicieux plats maison à base de produits frais locaux. Le bar Atrium sert un grand choix de cocktails et de boissons.

La réception de l'établissement est ouverte 24h/24 et 7j/7 toute l'année. De plus, la connexion Wi-Fi est accessible gratuitement dans tout l’hôtel.
La salle de sport, réservée aux clients de l'hôtel, est ouverte tous les jours de 6h30 à 22h00.

Vous pourrez rejoindre facilement à pied de nombreux lieux d’intérêt touristiques depuis l'établissement : la cathédrale Saint-Sernin, le couvent des Jacobins, le musée des Augustins et la Garonne.

Il s’agit du quartier de Toulouse préféré des visiteurs, selon des commentaires indépendants.",30,376688237,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",relation,35738,43.6044622,1.4442469,boundary,administrative,16,0.6682142268493704,city,Toulouse,"Toulouse, Haute-Garonne, Occitanie, France métropolitaine, France","['43.5326540', '43.6687080', '1.3503956', '1.5153795']",0.2,Toulouse
276,Toulouse,Nemea Appart Hotel Concorde Toulouse Gare Matabiau,https://www.booking.com/hotel/fr/residence-concorde.fr.html?aid=304142&label=gen173bo-1DCAQoggJCD3NlYXJjaF90b3Vsb3VzZUgNWANoTYgBAZgBDbgBCsgBBdgBA-gBAfgBA4gCAZgCAqgCA7gC4OmpsAbAAgHSAiQ3ZDJkNDRjNS0xZDE1LTQzYjItYmEzOC1hYTg1MGI2YmJjMjDYAgTgAgE&ucfs=1&arphpl=1&checkin=2024-04-02&checkout=2024-04-03&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=65ad3df0dfc1011b&srepoch=1711961314&all_sr_blocks=47480303_373169627_0_2_0&highlighted_blocks=47480303_373169627_0_2_0&matching_block_id=47480303_373169627_0_2_0&sr_pri_blocks=47480303_373169627_0_2_0__11020&from=searchresults#hotelTmpl,"8,0","16 Boulevard Bonrepos, 31000 Toulouse, France","Le Néméa Appart’Hôtel Résidence Concorde est situé dans le centre de Toulouse, à proximité du canal du Midi et en face de la gare ferroviaire de Toulouse-Matabiau. Il dispose d’une salle de sport avec un sauna, aménagée au 9ème étage.

Tous les hébergements du Nemea Appart Hotel Concorde Toulouse Gare Matabiau sont dotés de la climatisation, d'une télévision et d'une connexion Wi-Fi gratuite. La salle de bains privative est pourvue d'une baignoire.

Les appartements et les studios comprennent une kitchenette équipée d'un micro-ondes. Des bars et des restaurants sont installés à quelques minutes à pied de l’établissement.

Des soins de beauté peuvent être dispensés dans votre hébergement sur demande et moyennant des frais supplémentaires.

Le Néméa Appart’Hôtel Résidence Concorde constitue un excellent pied-à-terre pour découvrir le centre de Toulouse et la place du Capitole, à 15 minutes de marche. L'aéroport de Toulouse-Blagnac est accessible à 15 minutes de route.",30,376688237,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",relation,35738,43.6044622,1.4442469,boundary,administrative,16,0.6682142268493704,city,Toulouse,"Toulouse, Haute-Garonne, Occitanie, France métropolitaine, France","['43.5326540', '43.6687080', '1.3503956', '1.5153795']",0.2,Toulouse
277,Toulouse,Nemea Appart Hotel Toulouse Aéroport,https://www.booking.com/hotel/fr/na-c-ma-c-a-appart-toulouse-saint-martin-toulouse.fr.html?aid=304142&label=gen173bo-1DCAQoggJCD3NlYXJjaF90b3Vsb3VzZUgNWANoTYgBAZgBDbgBCsgBBdgBA-gBAfgBA4gCAZgCAqgCA7gC4OmpsAbAAgHSAiQ3ZDJkNDRjNS0xZDE1LTQzYjItYmEzOC1hYTg1MGI2YmJjMjDYAgTgAgE&ucfs=1&arphpl=1&checkin=2024-04-02&checkout=2024-04-03&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=65ad3df0dfc1011b&srepoch=1711961314&all_sr_blocks=5714201_88951793_0_2_0&highlighted_blocks=5714201_88951793_0_2_0&matching_block_id=5714201_88951793_0_2_0&sr_pri_blocks=5714201_88951793_0_2_0__9060&from=searchresults#hotelTmpl,"7,2","4 Rue Alain Fournier - St Martin du Touch, 31300 Toulouse, France","Le Néméa Appart’hotel Toulouse Saint-Martin vous accueille à 5 minutes en voiture de l’aéroport de Toulouse-Blagnac et à 15 minutes de route du Stadium municipal de Toulouse. Doté d’une piscine intérieure chauffée, il propose des studios et des appartements équipés d’une connexion Wi-Fi gratuite.

Tous les logements comprennent la climatisation, une télévision par câble avec Canal+ ainsi qu’une kitchenette avec micro-ondes, plaque de cuisson et lave-vaisselle.

Un petit-déjeuner continental pourra vous être servi tous les matins, sur demande. Un distributeur automatique de collations et de boissons est par ailleurs disponible sur place.

Vous pourrez accéder gratuitement à la piscine intérieure chauffée, au sauna et à la salle de sport. Des soins de beauté peuvent être dispensés dans le confort de votre chambre, sur demande et moyennant des frais supplémentaires.

Des places de stationnement publiques sont accessibles gratuitement sur place. Vous séjournerez à 400 mètres du siège d’Airbus et à 200 mètres de l’autoroute N124, qui permet de rejoindre le Gers. Le Zénith de Toulouse, la plus grande salle de concert de la ville, se trouve à 10 minutes en voiture. Le parc à thème de la Cité de l’espace se situe à 20 minutes de route.",30,376688237,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",relation,35738,43.6044622,1.4442469,boundary,administrative,16,0.6682142268493704,city,Toulouse,"Toulouse, Haute-Garonne, Occitanie, France métropolitaine, France","['43.5326540', '43.6687080', '1.3503956', '1.5153795']",0.2,Toulouse
278,Toulouse,B&B HOTEL Toulouse Cité de l'Espace Hurel,https://www.booking.com/hotel/fr/ibis-budget-toulouse-cita-c-de-l-espace-2.fr.html?aid=304142&label=gen173bo-1DCAQoggJCD3NlYXJjaF90b3Vsb3VzZUgNWANoTYgBAZgBDbgBCsgBBdgBA-gBAfgBA4gCAZgCAqgCA7gC4OmpsAbAAgHSAiQ3ZDJkNDRjNS0xZDE1LTQzYjItYmEzOC1hYTg1MGI2YmJjMjDYAgTgAgE&ucfs=1&arphpl=1&checkin=2024-04-02&checkout=2024-04-03&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=65ad3df0dfc1011b&srepoch=1711961314&all_sr_blocks=62632303_94498117_3_2_0&highlighted_blocks=62632303_94498117_3_2_0&matching_block_id=62632303_94498117_3_2_0&sr_pri_blocks=62632303_94498117_3_2_0__7288&from=searchresults#hotelTmpl,"7,2","ZAC de la Grande Plaine - 4 rue Maurice Hurel, 31500 Toulouse, France","Situé à 6 km du centre-ville de Toulouse et à 8 km de la gare Matabiau, l'B&B HOTEL Toulouse Cité de l'Espace Hurel possède une réception ouverte 24h/24. Il met gratuitement à votre disposition des journaux, une connexion Wi-Fi et un parking.

Chaque matin, vous pourrez apprécier un petit-déjeuner buffet à volonté. Toulouse regorge de bars et de restaurants.

Les chambres sont toutes dotées d'une salle de bains privative avec une douche et des articles de toilette gratuits. Elles sont également équipées d'un bureau et d'une télévision par satellite à écran plat.

L'aéroport de Toulouse-Blagnac est à 22 km de l'B&B HOTEL Toulouse Cité de l'Espace Hurel et l'autoroute A61 est à 4 km. La Cité de l'Espace se trouve à 1 km de l'hôtel et la basilique Saint-Sernin à 9 km.",30,376688237,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",relation,35738,43.6044622,1.4442469,boundary,administrative,16,0.6682142268493704,city,Toulouse,"Toulouse, Haute-Garonne, Occitanie, France métropolitaine, France","['43.5326540', '43.6687080', '1.3503956', '1.5153795']",0.2,Toulouse
279,Toulouse,Montempô Apparthôtel Toulouse Balma,https://www.booking.com/hotel/fr/montempo-apparthotel-toulouse-balma.fr.html?aid=304142&label=gen173bo-1DCAQoggJCD3NlYXJjaF90b3Vsb3VzZUgNWANoTYgBAZgBDbgBCsgBBdgBA-gBAfgBA4gCAZgCAqgCA7gC4OmpsAbAAgHSAiQ3ZDJkNDRjNS0xZDE1LTQzYjItYmEzOC1hYTg1MGI2YmJjMjDYAgTgAgE&ucfs=1&arphpl=1&checkin=2024-04-02&checkout=2024-04-03&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=65ad3df0dfc1011b&srepoch=1711961314&all_sr_blocks=195707001_102026617_0_2_0&highlighted_blocks=195707001_102026617_0_2_0&matching_block_id=195707001_102026617_0_2_0&sr_pri_blocks=195707001_102026617_0_2_0__6688&from=searchresults#hotelTmpl,"7,3","81 Chemin de Gabardie, 31200 Toulouse, France","Situé à Toulouse, à 6 km de Toulouse Expo, le Montempô Apparthôtel Toulouse Balma propose des studios avec une connexion Wi-Fi gratuite.

Les logements comprennent une kitchenette entièrement équipée avec un coin repas, un micro-ondes et un réfrigérateur.

Cet appart'hôtel dispose d'une terrasse.

Le Zénith et le stade de Toulouse se trouvent à 7 km du Montempô Apparthôtel Toulouse Balma. L'aéroport de Toulouse-Blagnac, le plus proche, est installé à 9 km.",30,376688237,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",relation,35738,43.6044622,1.4442469,boundary,administrative,16,0.6682142268493704,city,Toulouse,"Toulouse, Haute-Garonne, Occitanie, France métropolitaine, France","['43.5326540', '43.6687080', '1.3503956', '1.5153795']",0.2,Toulouse
